test,test,test,test,1,111111111111111111111111111111
Buenos Aires,Sao Paulo,Directo,04-11-2026,200,111111111111111111111111111111
Sao Paulo,Buenos Aires,Directo,03-02-2026,200,111111111111111111111111111111
Lima,Cusco,Directo,09-06-2026,300,111111111111111111111111111111
Cusco,Lima,Directo,01-04-2026,300,111111111111111111111111111111
Piura,Lima,Directo,21-10-2026,100,111111111111111111111111111111
Lima,Piura,Directo,06-12-2026,100,111111111111111111111111111111
Cusco,Arequipa,Directo,07-05-2026,80,111111111111111111111111111111
Arequipa,Cusco,Directo,05-02-2026,80,111111111111111111111111111111
Lima,Bogota,Directo,21-04-2026,350,111111111111111111111111111111
Bogota,Lima,Directo,25-01-2026,350,111111111111111111111111111111
Piura,Lima,Directo,10-09-2026,100,111111111111111111111111111111
Lima,Piura,Directo,26-01-2026,100,111111111111111111111111111111
Cusco,Arequipa,Directo,28-08-2026,80,111111111111111111111111111111
Arequipa,Cusco,Directo,19-09-2026,80,111111111111111111111111111111
Lima,Arequipa,Directo,20-05-2026,150,111111111111111111111111111111
Arequipa,Lima,Directo,13-02-2026,150,111111111111111111111111111111
Lima,Bogota,Directo,28-09-2026,350,111111111111111111111111111111
Bogota,Lima,Directo,15-09-2026,350,111111111111111111111111111111
Lima,Cusco,Directo,14-09-2026,300,111111111111111111111111111111
Cusco,Lima,Directo,06-11-2026,300,111111111111111111111111111111
Piura,Lima,Directo,11-02-2026,100,111111111111111111111111111111
Lima,Piura,Directo,13-03-2026,100,111111111111111111111111111111
Lima,Arequipa,Directo,19-09-2026,150,111111111111111111111111111111
Arequipa,Lima,Directo,21-11-2026,150,111111111111111111111111111111
Buenos Aires,Sao Paulo,Directo,05-10-2026,200,111111111111111111111111111111
Sao Paulo,Buenos Aires,Directo,08-04-2026,200,111111111111111111111111111111
Lima,Arequipa,Directo,17-08-2026,150,111111111111111111111111111111
Arequipa,Lima,Directo,11-10-2026,150,111111111111111111111111111111
Lima,Cusco,Directo,19-12-2026,300,111111111111111111111111111111
Cusco,Lima,Directo,16-12-2026,300,111111111111111111111111111111
Buenos Aires,Sao Paulo,Directo,28-05-2026,200,111111111111111111111111111111
Sao Paulo,Buenos Aires,Directo,25-08-2026,200,111111111111111111111111111111
Cusco,Arequipa,Directo,23-06-2026,80,111111111111111111111111111111
Arequipa,Cusco,Directo,22-03-2026,80,111111111111111111111111111111
Buenos Aires,Sao Paulo,Directo,01-02-2026,200,111111111111111111111111111111
Sao Paulo,Buenos Aires,Directo,12-04-2026,200,111111111111111111111111111111
Lima,Bogota,Directo,04-06-2026,350,111111111111111111111111111111
Bogota,Lima,Directo,27-09-2026,350,111111111111111111111111111111
Buenos Aires,Sao Paulo,Directo,17-05-2026,200,111111111111111111111111111111
Sao Paulo,Buenos Aires,Directo,22-08-2026,200,111111111111111111111111111111
Santiago,Buenos Aires,Directo,26-07-2026,150,111111111111111111111111111111
Buenos Aires,Santiago,Directo,26-11-2026,150,111111111111111111111111111111
Lima,Arequipa,Directo,03-07-2026,150,111111111111111111111111111111
Arequipa,Lima,Directo,22-12-2026,150,111111111111111111111111111111
Lima,Bogota,Directo,06-02-2026,350,111111111111111111111111111111
Bogota,Lima,Directo,13-01-2026,350,111111111111111111111111111111
Piura,Lima,Directo,22-11-2026,100,111111111111111111111111111111
Lima,Piura,Directo,13-09-2026,100,111111111111111111111111111111
Santiago,Buenos Aires,Directo,16-04-2026,150,111111111111111111111111111111
Buenos Aires,Santiago,Directo,04-07-2026,150,111111111111111111111111111111
Cusco,Arequipa,Directo,17-12-2026,80,111111111111111111111111111111
Arequipa,Cusco,Directo,14-11-2026,80,111111111111111111111111111111
Buenos Aires,Sao Paulo,Directo,17-02-2026,200,111111111111111111111111111111
Sao Paulo,Buenos Aires,Directo,21-09-2026,200,111111111111111111111111111111
Lima,Cusco,Directo,01-10-2026,300,111111111111111111111111111111
Cusco,Lima,Directo,16-09-2026,300,111111111111111111111111111111
Santiago,Buenos Aires,Directo,13-10-2026,150,111111111111111111111111111111
Buenos Aires,Santiago,Directo,25-11-2026,150,111111111111111111111111111111
Lima,Arequipa,Directo,08-05-2026,150,111111111111111111111111111111
Arequipa,Lima,Directo,26-05-2026,150,111111111111111111111111111111
Lima,Cusco,Directo,01-06-2026,300,111111111111111111111111111111
Cusco,Lima,Directo,16-04-2026,300,111111111111111111111111111111
Lima,Bogota,Directo,03-06-2026,350,111111111111111111111111111111
Bogota,Lima,Directo,16-07-2026,350,111111111111111111111111111111
Santiago,Buenos Aires,Directo,24-07-2026,150,111111111111111111111111111111
Buenos Aires,Santiago,Directo,03-06-2026,150,111111111111111111111111111111
Buenos Aires,Sao Paulo,Directo,08-10-2026,200,111111111111111111111111111111
Sao Paulo,Buenos Aires,Directo,06-11-2026,200,111111111111111111111111111111
Lima,Arequipa,Directo,10-06-2026,150,111111111111111111111111111111
Arequipa,Lima,Directo,03-01-2026,150,111111111111111111111111111111
Lima,Cusco,Directo,28-08-2026,300,111111111111111111111111111111
Cusco,Lima,Directo,25-06-2026,300,111111111111111111111111111111
Lima,Bogota,Directo,03-11-2026,350,111111111111111111111111111111
Bogota,Lima,Directo,12-06-2026,350,111111111111111111111111111111
Lima,Arequipa,Directo,23-04-2026,150,111111111111111111111111111111
Arequipa,Lima,Directo,12-04-2026,150,111111111111111111111111111111
Buenos Aires,Sao Paulo,Directo,27-07-2026,200,111111111111111111111111111111
Sao Paulo,Buenos Aires,Directo,06-07-2026,200,111111111111111111111111111111
Piura,Lima,Directo,27-06-2026,100,111111111111111111111111111111
Lima,Piura,Directo,18-06-2026,100,111111111111111111111111111111
Piura,Lima,Directo,09-12-2026,100,111111111111111111111111111111
Lima,Piura,Directo,06-11-2026,100,111111111111111111111111111111
Lima,Santiago,Directo,23-06-2026,250,111111111111111111111111111111
Santiago,Lima,Directo,18-01-2026,250,111111111111111111111111111111
Lima,Santiago,Directo,08-03-2026,250,111111111111111111111111111111
Santiago,Lima,Directo,28-05-2026,250,111111111111111111111111111111
Lima,Arequipa,Directo,26-01-2026,150,111111111111111111111111111111
Arequipa,Lima,Directo,01-04-2026,150,111111111111111111111111111111
Buenos Aires,Sao Paulo,Directo,26-12-2026,200,111111111111111111111111111111
Sao Paulo,Buenos Aires,Directo,22-10-2026,200,111111111111111111111111111111
Lima,Bogota,Directo,20-12-2026,350,111111111111111111111111111111
Bogota,Lima,Directo,14-04-2026,350,111111111111111111111111111111
Lima,Bogota,Directo,20-10-2026,350,111111111111111111111111111111
Bogota,Lima,Directo,07-07-2026,350,111111111111111111111111111111
Lima,Arequipa,Directo,15-02-2026,150,111111111111111111111111111111
Arequipa,Lima,Directo,06-04-2026,150,111111111111111111111111111111
Santiago,Buenos Aires,Directo,08-05-2026,150,111111111111111111111111111111
Buenos Aires,Santiago,Directo,11-07-2026,150,111111111111111111111111111111
Buenos Aires,Sao Paulo,Directo,09-07-2026,200,111111111111111111111111111111
Sao Paulo,Buenos Aires,Directo,11-07-2026,200,111111111111111111111111111111
Lima,Santiago,Directo,11-11-2026,250,111111111111111111111111111111
Santiago,Lima,Directo,07-12-2026,250,111111111111111111111111111111
Lima,Arequipa,Directo,26-07-2026,150,111111111111111111111111111111
Arequipa,Lima,Directo,10-04-2026,150,111111111111111111111111111111
Lima,Cusco,Directo,09-09-2026,300,111111111111111111111111111111
Cusco,Lima,Directo,21-06-2026,300,111111111111111111111111111111
Lima,Arequipa,Directo,08-10-2026,150,111111111111111111111111111111
Arequipa,Lima,Directo,28-08-2026,150,111111111111111111111111111111
Piura,Lima,Directo,18-07-2026,100,111111111111111111111111111111
Lima,Piura,Directo,13-09-2026,100,111111111111111111111111111111
Lima,Santiago,Directo,18-11-2026,250,111111111111111111111111111111
Santiago,Lima,Directo,07-07-2026,250,111111111111111111111111111111
Buenos Aires,Sao Paulo,Directo,04-10-2026,200,111111111111111111111111111111
Sao Paulo,Buenos Aires,Directo,25-02-2026,200,111111111111111111111111111111
Santiago,Buenos Aires,Directo,04-03-2026,150,111111111111111111111111111111
Buenos Aires,Santiago,Directo,10-05-2026,150,111111111111111111111111111111
Piura,Lima,Directo,01-01-2026,100,111111111111111111111111111111
Lima,Piura,Directo,25-01-2026,100,111111111111111111111111111111
Lima,Bogota,Directo,13-08-2026,350,111111111111111111111111111111
Bogota,Lima,Directo,25-10-2026,350,111111111111111111111111111111
Lima,Cusco,Directo,03-08-2026,300,111111111111111111111111111111
Cusco,Lima,Directo,15-07-2026,300,111111111111111111111111111111
Piura,Lima,Directo,09-02-2026,100,111111111111111111111111111111
Lima,Piura,Directo,18-10-2026,100,111111111111111111111111111111
Lima,Bogota,Directo,25-11-2026,350,111111111111111111111111111111
Bogota,Lima,Directo,10-10-2026,350,111111111111111111111111111111
Cusco,Arequipa,Directo,17-03-2026,80,111111111111111111111111111111
Arequipa,Cusco,Directo,28-10-2026,80,111111111111111111111111111111
Lima,Bogota,Directo,25-10-2026,350,111111111111111111111111111111
Bogota,Lima,Directo,03-05-2026,350,111111111111111111111111111111
Santiago,Buenos Aires,Directo,07-02-2026,150,111111111111111111111111111111
Buenos Aires,Santiago,Directo,02-11-2026,150,111111111111111111111111111111
Piura,Lima,Directo,13-11-2026,100,111111111111111111111111111111
Lima,Piura,Directo,12-07-2026,100,111111111111111111111111111111
Piura,Lima,Directo,03-08-2026,100,111111111111111111111111111111
Lima,Piura,Directo,23-07-2026,100,111111111111111111111111111111
Lima,Bogota,Directo,20-05-2026,350,111111111111111111111111111111
Bogota,Lima,Directo,24-12-2026,350,111111111111111111111111111111
Santiago,Buenos Aires,Directo,28-05-2026,150,111111111111111111111111111111
Buenos Aires,Santiago,Directo,23-11-2026,150,111111111111111111111111111111
Santiago,Buenos Aires,Directo,16-04-2026,150,111111111111111111111111111111
Buenos Aires,Santiago,Directo,27-03-2026,150,111111111111111111111111111111
Piura,Lima,Directo,18-03-2026,100,111111111111111111111111111111
Lima,Piura,Directo,27-12-2026,100,111111111111111111111111111111
Lima,Santiago,Directo,18-08-2026,250,111111111111111111111111111111
Santiago,Lima,Directo,11-06-2026,250,111111111111111111111111111111
Lima,Santiago,Directo,22-02-2026,250,111111111111111111111111111111
Santiago,Lima,Directo,08-12-2026,250,111111111111111111111111111111
Cusco,Arequipa,Directo,21-10-2026,80,111111111111111111111111111111
Arequipa,Cusco,Directo,14-10-2026,80,111111111111111111111111111111
Cusco,Arequipa,Directo,24-06-2026,80,111111111111111111111111111111
Arequipa,Cusco,Directo,09-08-2026,80,111111111111111111111111111111
Buenos Aires,Sao Paulo,Directo,21-08-2026,200,111111111111111111111111111111
Sao Paulo,Buenos Aires,Directo,03-10-2026,200,111111111111111111111111111111
Buenos Aires,Sao Paulo,Directo,10-12-2026,200,111111111111111111111111111111
Sao Paulo,Buenos Aires,Directo,21-01-2026,200,111111111111111111111111111111
Cusco,Arequipa,Directo,27-08-2026,80,111111111111111111111111111111
Arequipa,Cusco,Directo,21-06-2026,80,111111111111111111111111111111
Buenos Aires,Sao Paulo,Directo,16-01-2026,200,111111111111111111111111111111
Sao Paulo,Buenos Aires,Directo,01-11-2026,200,111111111111111111111111111111
Lima,Arequipa,Directo,19-02-2026,150,111111111111111111111111111111
Arequipa,Lima,Directo,20-07-2026,150,111111111111111111111111111111
Lima,Santiago,Directo,28-09-2026,250,111111111111111111111111111111
Santiago,Lima,Directo,27-05-2026,250,111111111111111111111111111111
Lima,Santiago,Directo,17-02-2026,250,111111111111111111111111111111
Santiago,Lima,Directo,27-04-2026,250,111111111111111111111111111111
Lima,Arequipa,Directo,25-11-2026,150,111111111111111111111111111111
Arequipa,Lima,Directo,09-12-2026,150,111111111111111111111111111111
Lima,Arequipa,Directo,06-02-2026,150,111111111111111111111111111111
Arequipa,Lima,Directo,28-05-2026,150,111111111111111111111111111111
Lima,Arequipa,Directo,15-11-2026,150,111111111111111111111111111111
Arequipa,Lima,Directo,02-01-2026,150,111111111111111111111111111111
Piura,Lima,Directo,08-07-2026,100,111111111111111111111111111111
Lima,Piura,Directo,24-03-2026,100,111111111111111111111111111111
Lima,Cusco,Directo,17-06-2026,300,111111111111111111111111111111
Cusco,Lima,Directo,09-02-2026,300,111111111111111111111111111111
Buenos Aires,Sao Paulo,Directo,20-01-2026,200,111111111111111111111111111111
Sao Paulo,Buenos Aires,Directo,13-02-2026,200,111111111111111111111111111111
Buenos Aires,Sao Paulo,Directo,04-10-2026,200,111111111111111111111111111111
Sao Paulo,Buenos Aires,Directo,24-08-2026,200,111111111111111111111111111111
Lima,Santiago,Directo,17-11-2026,250,111111111111111111111111111111
Santiago,Lima,Directo,03-01-2026,250,111111111111111111111111111111
Lima,Bogota,Directo,24-01-2026,350,111111111111111111111111111111
Bogota,Lima,Directo,23-02-2026,350,111111111111111111111111111111
Buenos Aires,Sao Paulo,Directo,15-04-2026,200,111111111111111111111111111111
Sao Paulo,Buenos Aires,Directo,17-05-2026,200,111111111111111111111111111111
Buenos Aires,Sao Paulo,Directo,13-03-2026,200,111111111111111111111111111111
Sao Paulo,Buenos Aires,Directo,09-02-2026,200,111111111111111111111111111111
Lima,Cusco,Directo,25-08-2026,300,111111111111111111111111111111
Cusco,Lima,Directo,27-08-2026,300,111111111111111111111111111111
Lima,Bogota,Directo,15-09-2026,350,111111111111111111111111111111
Bogota,Lima,Directo,04-04-2026,350,111111111111111111111111111111
Lima,Bogota,Directo,24-07-2026,350,111111111111111111111111111111
Bogota,Lima,Directo,19-03-2026,350,111111111111111111111111111111
Lima,Bogota,Directo,13-12-2026,350,111111111111111111111111111111
Bogota,Lima,Directo,02-02-2026,350,111111111111111111111111111111
Cusco,Arequipa,Directo,19-05-2026,80,111111111111111111111111111111
Arequipa,Cusco,Directo,10-07-2026,80,111111111111111111111111111111
Lima,Arequipa,Directo,08-01-2026,150,111111111111111111111111111111
Arequipa,Lima,Directo,20-12-2026,150,111111111111111111111111111111
Cusco,Arequipa,Directo,12-04-2026,80,111111111111111111111111111111
Arequipa,Cusco,Directo,06-06-2026,80,111111111111111111111111111111
Lima,Bogota,Directo,06-05-2026,350,111111111111111111111111111111
Bogota,Lima,Directo,03-08-2026,350,111111111111111111111111111111
Piura,Lima,Directo,25-07-2026,100,111111111111111111111111111111
Lima,Piura,Directo,06-10-2026,100,111111111111111111111111111111
Lima,Arequipa,Directo,12-10-2026,150,111111111111111111111111111111
Arequipa,Lima,Directo,20-03-2026,150,111111111111111111111111111111
Lima,Cusco,Directo,11-12-2026,300,111111111111111111111111111111
Cusco,Lima,Directo,27-02-2026,300,111111111111111111111111111111
Lima,Cusco,Directo,03-10-2026,300,111111111111111111111111111111
Cusco,Lima,Directo,15-06-2026,300,111111111111111111111111111111
Lima,Arequipa,Directo,18-09-2026,150,111111111111111111111111111111
Arequipa,Lima,Directo,14-06-2026,150,111111111111111111111111111111
Buenos Aires,Sao Paulo,Directo,07-07-2026,200,111111111111111111111111111111
Sao Paulo,Buenos Aires,Directo,02-05-2026,200,111111111111111111111111111111
Lima,Santiago,Directo,24-01-2026,250,111111111111111111111111111111
Santiago,Lima,Directo,19-04-2026,250,111111111111111111111111111111
Cusco,Arequipa,Directo,18-12-2026,80,111111111111111111111111111111
Arequipa,Cusco,Directo,02-01-2026,80,111111111111111111111111111111
Piura,Lima,Directo,03-02-2026,100,111111111111111111111111111111
Lima,Piura,Directo,20-05-2026,100,111111111111111111111111111111
Piura,Lima,Directo,26-08-2026,100,111111111111111111111111111111
Lima,Piura,Directo,18-02-2026,100,111111111111111111111111111111
Lima,Bogota,Directo,24-02-2026,350,111111111111111111111111111111
Bogota,Lima,Directo,13-05-2026,350,111111111111111111111111111111
Buenos Aires,Sao Paulo,Directo,23-01-2026,200,111111111111111111111111111111
Sao Paulo,Buenos Aires,Directo,22-03-2026,200,111111111111111111111111111111
Cusco,Arequipa,Directo,08-05-2026,80,111111111111111111111111111111
Arequipa,Cusco,Directo,01-10-2026,80,111111111111111111111111111111
Buenos Aires,Sao Paulo,Directo,14-09-2026,200,111111111111111111111111111111
Sao Paulo,Buenos Aires,Directo,10-05-2026,200,111111111111111111111111111111
Lima,Cusco,Directo,11-11-2026,300,111111111111111111111111111111
Cusco,Lima,Directo,14-12-2026,300,111111111111111111111111111111
Lima,Arequipa,Directo,02-07-2026,150,111111111111111111111111111111
Arequipa,Lima,Directo,26-03-2026,150,111111111111111111111111111111
Lima,Arequipa,Directo,02-08-2026,150,111111111111111111111111111111
Arequipa,Lima,Directo,17-04-2026,150,111111111111111111111111111111
Santiago,Buenos Aires,Directo,03-04-2026,150,111111111111111111111111111111
Buenos Aires,Santiago,Directo,22-11-2026,150,111111111111111111111111111111
Santiago,Buenos Aires,Directo,11-09-2026,150,111111111111111111111111111111
Buenos Aires,Santiago,Directo,14-08-2026,150,111111111111111111111111111111
Buenos Aires,Sao Paulo,Directo,14-01-2026,200,111111111111111111111111111111
Sao Paulo,Buenos Aires,Directo,03-09-2026,200,111111111111111111111111111111
Buenos Aires,Sao Paulo,Directo,17-04-2026,200,111111111111111111111111111111
Sao Paulo,Buenos Aires,Directo,28-12-2026,200,111111111111111111111111111111
Cusco,Arequipa,Directo,20-11-2026,80,111111111111111111111111111111
Arequipa,Cusco,Directo,17-11-2026,80,111111111111111111111111111111
Piura,Lima,Directo,20-01-2026,100,111111111111111111111111111111
